"name","mz","rt","QC36","QC37","QC38","QC39","QC40","QC41","QC42","QC43","QC44","QC45","QC46","QC47","QC48","QC49","QC50","QC51","QC52","QC53","QC54","QC55","QC56","QC57","QC58","QC59","QC60","EC0552","ECA111","EC7274","EC618","EC619","ECA168","ECA225","EC6840","EC6857","EC6926","ECA004","EC0628_1","ECA162","EC7135","ECA424","EC625","ECA222","EC7514","EC8551","EC7087","ECA220","EC6953","ECA507","ECA201","ECA102","ECA1088","EC0909","ECA504","EC7064","EC656","EC7570","EC0753","ECA137","ECA1161","EC7490","ECA301","EC6849","ECA100","EC6864","EC6988","EC7031","ECA299","EC7482","EC636","EC738","EC0890","EC7470","EC6951","EC686","EC0356","EC7060","EC7025","ECA195","EC687","ECA188","EC628","EC7143","EC611","EC7354","EC7279","EC4A1168","EC6938","EC7084","EC7340","EC7139","EC620","EC6812","ECA097","EC595","EC0848","EC7511","ECA041","EC7327","EC7179","EC298","EC6843","EC655","ECA297","ECA176","EC632","EC0788","ECA328","ECA287","EC237","ECA125","EC7515","ECA038","ECA120","EC0239","ECA1143","EC7320","ECA217","EC7101","EC7492","ECA239","EC7351","EC7392","EC7276","ECA214","EC7009","EC189","ECA408","ECA212","EC0114","ECA126","ECA121","EC0214","ECA286","EC7063","EC7384","EC627_1","EC6934","EC6907","ECFC145","EC7454","ECA107","EC6758","EC7355","EC6913","ECA210","EC7285","ECA573","EC7341","ECA327","EC7502","ECA098","ECA197","ECA169","ECA288","EC616","ECA642","ECA537","EC7286","ECA290","ECA193","EC0858","ECA405","EC6809","ECA407","ECA167","EC6915","EC7183","EC0364","ECA108","EC7028","EC0466","ECA425","ECA1070","EC7282","EC6775","EC302","EC6850","ECA106","EC7507","EC735","EC7070","EC623","EC7184","EC577","EC0830","EC0576","ECA508","EC612","EC7393","EC6993","EC633","ECA110","EC0864","ECA574","EC6945","ECA418","EC7383","EC653","EC7114","EC1A1079","EC711_1","EC0547","EC0628_2","EC7326","EC646","EC0681","ECA186","ECA143","EC733","ECA103","ECA022","EC7061","ECA1142","ECA216","ECA024","ECA415","EC6851"
"M568T400",568.3391895,399.663,1672469.006,1710148.359,1169563.721,1173344.598,1153354.898,1215448.218,1222996.824,1741799.874,1245527.099,1365871.61,1811326.025,1419711.326,1364885.35,1388046.821,1316701.243,1392248.748,1378051.061,1969107.701,2024205.66,1985820.01,1495994.471,2117620.132,2101031.162,1525623.353,2264077.408,4795689.498,1935958.863,2919340.061,3797048.698,2066156.642,2625388.14,4113544.553,1592916.476,2991760.06,4568805.965,2802680.92,3319040.1,3279606.45,1158549.896,3014717.305,3066394.501,2759749.421,3290009.425,2492140.952,2664282.151,1965148.955,2848347.046,2980211.409,2234496.846,2124700.256,1849829.576,4908453.034,3628488.397,4204317.297,3300096.076,1950919.776,3396624.608,2010547.537,3099149.984,3854933.831,2427784.537,2045858.696,1992180.03,2419617.574,2063407.774,2441313.748,2275645.56,2330779.535,131833.5343,1589648.362,2210660.661,3457858.53,2772653.883,1832584.391,1657009.041,2259094.428,1025556.762,1579281.926,2150037.426,1787270.589,2006234.362,2133287.528,1628350.268,973875.0729,1397550.528,1320722.138,969357.0439,1623497.151,1895510.312,1455015.193,1387000.188,1588623.759,1695231.293,1933307.847,2191753.308,2232514.219,2351023.441,836120.0234,1007898.713,1164791.459,1329158.463,2100415.514,2461042.359,1574305.247,1187484.576,2038649.217,1406929.844,1595550.46,969238.8458,2144198.046,1912239.033,1477117.336,2360841.802,1061498.557,2054376.686,2155444.19,1269663.28,2356460.703,2752813.794,2476464.619,1501986.117,1380848.463,1329527.413,1665896.081,1209042.433,1477341.548,1540006.738,2048223.647,798576.1205,1946313.975,1202290.36,1479862.995,777035.6471,1212738.034,1447986.33,1026234.77,1356530.098,1550893.39,889539.6861,1196855.667,1138187.166,1720857.677,1046735.048,1919816.135,1125090.374,2476428.87,1281472.491,1664446.492,1583155.302,1798790.948,1655097.719,1819885.812,1031334.406,1714303.174,901639.6625,2122387.355,998062.7387,1020453.569,894795.4316,795130.9046,3334712.773,1917614.62,1296822.113,2211901.505,1267023.188,1637256.373,748187.1245,1662560.115,2705841.919,1536099.179,1246575.045,1654196.344,1558331.722,1317087.397,1507087.561,1396271.475,481074.6543,2092812.203,1753905.686,1633163.571,2399290.801,1522630.503,1030670.053,1043780.371,2470916.721,1597635.353,1354765.538,1591871.115,1357986.254,1840309.001,924734.4343,1534845.439,2660234.548,1675805.759,2166258.64,3084111.682,1287927.375,1964066.952,624828.1251,1745057.198,1151057.955,1567478.684,1660913.298,1362971.58,1850532.029,1460852.916,2163229.331,1990423.716,1544359.34,1288606.186,1358275.31,1798947.431,1670784.213,1946262.387,1535894.69,1645910.264,1281528.5
"M568T608",568.4240994,607.837,763236.287,687995.5475,536410.4058,538162.1298,476645.2118,593061.4493,618700.8411,508250.1129,406342.828,382683.1571,354743.6709,470048.3166,375090.5155,514285.9231,468211.3283,542308.4066,403414.825,628651.731,449130.1657,413469.4363,324549.2449,504820.3045,405522.6263,510595.46,513165.2969,1709722.238,1341409.309,919338.562,689201.0026,800604.2873,2270146.701,882954.8002,871286.0906,336252.3304,484711.7914,584512.0892,1902091.285,1200075.069,869270.3105,1488511.044,503113.4821,565922.4977,774469.914,879494.9331,854185.5197,840005.3441,558433.5308,455614.6731,1186504.083,615620.5712,808727.3299,671633.2405,400969.931,271217.385,1098192.969,903162.5129,1104943.052,717545.8941,943466.1371,385268.3119,800494.7686,530149.2982,818865.8939,597960.7185,765214.5818,600769.2406,784549.3598,697128.5787,48997.88076,1212905.127,1184609.212,966078.8314,418001.1309,426869.8642,1707534.941,2128062.543,926733.8278,411680.4924,920158.4977,368345.7276,1103860.972,552232.927,349839.4624,693089.0765,248173.9794,903324.9999,538045.2131,627336.0742,1501351.345,650925.5112,351259.5738,607815.8264,425173.6506,533311.0252,557000.9762,970289.1559,901457.0291,364819.7629,455013.5654,423702.2382,405863.7814,584751.1924,615653.022,595476.8771,691029.7472,363218.2152,517403.3318,285469.8346,202767.3297,426082.2357,791274.3299,885565.5577,874751.9851,520258.2604,994273.2024,238813.9027,355446.754,466818.6088,405379.994,543941.0848,451441.6205,348695.9302,675852.023,199406.2751,499576.999,701693.3286,729976.3427,863367.193,436562.2028,761784.7562,496613.4958,724661.4257,550113.4884,801908.0857,462402.4651,863837.8589,983520.9288,512232.6416,454774.2077,637886.6089,611329.7688,339942.1843,953044.8222,538380.5162,527267.6686,687984.3299,634767.9286,781027.8864,400132.0771,460216.7147,476259.5369,793643.9241,627226.2977,267909.139,339277.4675,1114013.539,897744.2352,1350156.509,873785.8355,1624773.295,1575544.638,703699.8051,786118.8165,383226.042,999119.6516,701020.2694,861559.4795,1385258.804,1070634.468,306191.4053,873693.3094,399519.6112,277923.6406,296644.9475,595542.2518,938603.8641,712077.3126,399002.3129,941111.856,598779.4517,848952.1774,608073.7415,700895.7556,263615.1648,1188185.125,1384660.846,545572.7472,268889.8613,621981.8203,411703.5585,697189.8503,1101744.253,1313786.272,694787.7595,593651.5463,220096.1721,761451.3815,438374.0116,419658.4687,943873.4923,848305.3627,444391.6508,1353169.574,397974.7879,752096.5571,1272068.392,648979.6304,634470.3049,570696.3416,482639.7394,477495.9848,473336.989,460652.4706,491349.5545,161050.9634,423477.9584,407679.8327
"M572T243_1",571.6869172,243.233,1733049.296,1703217.649,1676632.088,1632479.445,1632601.173,1610784.433,1627074.176,1639660.958,1644895.354,1691023.006,1684461.854,1712157.798,1684125.372,1685905.598,1749344.517,1631883.259,1528375.511,1641785.196,1573179.29,1619208.323,1736115.798,1635031.228,1657037.583,1598178.598,1676896.36,3006486.868,NA,2076572.643,NA,NA,NA,NA,2540081.896,1626644.749,1468556.051,NA,2525609.277,NA,1889523.691,NA,NA,NA,2553369.181,2905317.69,2633675.282,NA,1832259.697,NA,NA,NA,2821041.22,2524581.413,NA,2372023.307,NA,2637586.445,2265145.253,NA,2649374.666,2798106.72,NA,1654662.845,NA,1815127.657,1332752.799,1043160.064,NA,2792740.283,42672.0182,NA,2511934.86,2368191.511,1159792.193,NA,2670538.165,2261464.715,1282696.246,NA,NA,NA,NA,1374215.502,993257.6001,2047169.172,1991586.091,3288995.949,1935654.175,1798843.343,1235481.665,1309268.09,16749.46337,2113844.709,NA,1075627.446,1961395.621,2065946.474,NA,2448370.967,1995169.532,2832346.246,2476267.742,NA,NA,NA,NA,2337606.989,NA,NA,1214477.043,NA,2122010.366,NA,NA,2914309.017,2368396.885,1630231.886,NA,2301475.777,2270377.126,NA,2559117.216,3130144.463,1012204.558,NA,2696130.501,NA,NA,NA,NA,NA,NA,2006798.661,NA,2201880.554,1447244.743,NA,2579946.062,1263282.944,1995740.556,1973836.904,NA,1206283.402,2981398.795,3423886.348,NA,2632944.507,NA,1895943.917,NA,1775576.62,NA,NA,NA,NA,1026382.822,NA,NA,2504592.238,NA,NA,2672054.325,NA,848299.4486,NA,NA,1807287.787,2081798.258,2970901.452,NA,2624619.916,2037821.151,NA,2550482.346,1584234.455,1877867.23,2666553.877,1935271.573,NA,2339003.386,NA,951680.5095,NA,3271515.91,1578280.796,3020280.731,3233551.565,NA,1284810.539,2210885.517,1261290.524,NA,NA,2152813.805,1047332.648,1972616.578,NA,2392087.203,NA,1113688.856,2376455.689,NA,1766164.406,2328013.761,2526182.091,NA,2902664.402,NA,NA,NA,NA,NA,1721984.142,2201435.474,NA,NA,NA,2084497.882
"M572T243_2",572.0214748,243.2345,1445588.092,1413137.635,1404759.975,1358640.079,1364028.728,1346734.511,1351127.733,1365794.095,1373851.324,1420569.913,1410854.758,1447452.416,1416447.034,1432187.85,1457737.005,1377347.314,1275018.447,1367140.18,1315231.688,1379374.618,1468135.545,1377493.82,1401876.223,1346744.593,1396448.202,2513253.785,NA,1717464.901,NA,NA,NA,NA,2133800.935,1355129.308,1218057.105,NA,2138563.395,NA,1575719.309,NA,NA,NA,2128855.241,2438111.13,2193487.494,NA,1530057.709,NA,NA,NA,2376999.062,2112638.329,NA,1955150.19,NA,2200115.83,1894922.868,NA,2207484.069,2345261.414,NA,1388804.55,NA,1514608.331,1112971.434,874374.0564,NA,2344859.645,35359.39278,NA,2103198.692,1996399.706,964457.6606,NA,2227917.969,1891084.516,1077391.89,NA,NA,NA,NA,1145199.38,828891.044,1714243.777,1648685.078,2762217.626,1616019.588,1512990.769,1019780.183,1093424.136,13530.45069,1778925.806,NA,901468.0398,1638862.789,1733432.288,NA,2050543.255,1681987.86,2376170.954,2076154.132,NA,NA,NA,NA,1962799.436,NA,NA,1020564.988,NA,1776506.84,NA,NA,2451903.059,1986725.46,1371102.694,NA,1942091.922,1894792.514,NA,2168664.866,2640807.79,855525.4595,NA,2272099.351,NA,NA,NA,NA,NA,NA,1683879.244,NA,1831932.79,1208562.982,NA,2149001.978,1060301.928,1676144.834,1662945.987,NA,1019935.596,2519430.463,2880571.885,NA,2217330.601,NA,1571679.059,NA,1485194.201,NA,NA,NA,NA,860649.3802,NA,NA,2092216.241,NA,NA,2250118.16,NA,715322.8005,NA,NA,1536151.005,1755523.137,2488510.2,NA,2218891.342,1724907.306,NA,2144913.808,1328038.296,1589479.431,2226963.479,1635223.352,NA,1977638.988,NA,807528.295,NA,2765932.398,1338898.02,2570918.028,2744519.378,NA,1096510.177,1864585.821,1051389.524,NA,NA,1817006.468,875261.9421,1662654.651,NA,2027924.918,NA,926519.0617,2001866.068,NA,1483715.787,1949372.626,2148679.409,NA,2451743.632,NA,NA,NA,NA,NA,1434756.95,1858757.546,NA,NA,NA,1752227.862
"M572T243_3",572.3560537,243.232,743483.384,730513.9736,731023.6306,708070.5807,708219.4758,694133.6375,697228.7378,703464.925,703042.6616,725397.0978,733190.8254,744212.2871,729441.2807,730168.5268,753986.9513,706468.1096,661962.2735,702348.6336,680847.6468,697334.4963,746759.4901,704090.0521,710517.7531,694700.8678,720720.0877,1310918.465,NA,889825.2862,NA,NA,NA,NA,1113228.758,706333.5588,633033.1023,NA,1094085.32,NA,810321.5281,NA,NA,NA,1096019.373,1274682.788,1142911.053,NA,788371.948,NA,NA,NA,1231563.494,1097560.543,NA,1022778.998,NA,1149769.333,976295.0778,NA,1151989.589,1215223.002,NA,716577.3877,NA,777450.1003,578211.7343,451453.9488,NA,1220145.921,19278.22605,NA,1091719.772,1029452.38,498054.4138,NA,1155417.037,975665.1495,560893.2618,NA,NA,NA,NA,590809.3036,426587.4271,880804.2145,860437.3606,1440220.012,836325.5058,779492.0424,528996.379,566134.2407,7312.891438,909664.9416,NA,466722.0102,837614.5054,900555.8443,NA,1070124.281,860854.9363,1221388.52,1060234.142,NA,NA,NA,NA,1007014.484,NA,NA,521375.3409,NA,912907.009,NA,NA,1253337.687,1027577.051,700754.2804,NA,1000809.755,980074.7935,NA,1115418.367,1369956.254,442902.6377,NA,1171463.198,NA,NA,NA,NA,NA,NA,867031.8002,NA,955678.9897,632756.4648,NA,1120866.286,540547.2038,867712.1691,850925.9253,NA,522055.4969,1296426.12,1496374.287,NA,1137554.557,NA,814070.4167,NA,765894.0664,NA,NA,NA,NA,440869.8855,NA,NA,1079504.274,NA,NA,1166529.709,NA,370905.557,NA,NA,781649.615,903511.4676,1284554.512,NA,1140594.436,880262.2055,NA,1089394.805,681311.8417,812884.0644,1156130.989,840151.4617,NA,1010147.533,NA,409042.2574,NA,1416956.24,687072.0579,1300534.468,1391681.829,NA,556117.6547,963716.0971,546806.845,NA,NA,937762.933,448676.4533,852294.8576,NA,1034397.447,NA,480505.7943,1026924.303,NA,758945.8836,1000890.717,1094407.866,NA,1255131.367,NA,NA,NA,NA,NA,739670.2779,960934.3694,NA,NA,NA,898627.4687
"M576T251",576.3941287,250.945,221541.4536,220914.5571,217920.3521,220652.5833,218929.3331,217926.8724,221405.3138,217243.7734,216233.9934,213748.0616,207986.3689,206837.3711,212722.826,212714.7868,196548.5757,208437.7802,204625.4192,205945.0813,212724.1278,211848.9401,207122.2848,210930.1993,211677.0003,212266.4852,187194.5883,NA,NA,NA,NA,NA,9794310.739,NA,NA,NA,NA,NA,NA,3007115.157,273919.9218,NA,NA,NA,NA,NA,NA,NA,NA,56647.72956,9781672.191,NA,NA,NA,NA,NA,NA,NA,NA,9530.178247,NA,NA,NA,NA,NA,NA,1230211.365,26392.74696,NA,NA,NA,NA,NA,NA,3941544.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,94091.42078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52153.1709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18325.54709,NA,NA,NA,1532411.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23720.12083,NA,12026.40984,NA,5089.811306,NA,NA,NA,NA,2792.35843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5229.580693,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200592.901,NA,NA,NA,9135.12184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165378.7643,NA,NA,NA,90943.0667,NA,NA,184891.1201,NA,NA,NA,1061043.127,NA,NA,5654.863507,NA,4298.569151,31103.07048,NA,NA,NA,NA,3706249.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4275.852156,NA,NA,NA,NA,NA,NA
"M584T229",584.3560253,228.568,1785278.585,1749166.091,1742804.821,1737073.887,1740763.693,1692254.484,1739439.552,1711999.375,1705145.409,1727353.689,1711879.566,1688745.384,1682668.106,1668957.798,1700684.237,1611702.63,1617135.044,1688031.55,1632016.342,1679313.046,1679050.211,1663537.914,1653708.768,1637205.079,1665792.838,3765467.802,NA,1982334.384,NA,NA,NA,NA,2536958.346,2923289.328,2774386.875,NA,2371756.21,NA,1203075.784,NA,NA,NA,2485497.665,3259289.594,2880527.683,NA,3634057.893,NA,NA,NA,3352525.558,2609211.287,NA,2625341.859,NA,2613150.498,2207070.244,NA,2732251.499,2894690.214,NA,3255963.337,NA,1500478.733,797527.4059,686558.5993,NA,3409518.814,19090.82368,NA,2545357.624,2453286.317,781133.5367,NA,2842801.629,2221213.802,2266242.925,NA,NA,NA,NA,1235780.657,489853.7058,1879923.118,3962672.822,3717195.198,1725614.111,1359712.109,2289510.163,2532024.047,23173.27983,1910779.987,NA,566125.454,1876817.829,1762706.235,NA,2648333.997,1687826.21,2953509.564,2413031.551,NA,NA,NA,5766.237098,2126711.099,NA,NA,578659.5621,NA,1928123.335,NA,NA,3066911.662,2261975.776,3287205.64,NA,2326433.08,2013051.106,NA,2460709.038,3545542.013,1846831.708,NA,2910258.809,NA,NA,NA,NA,NA,NA,1855908.899,NA,1745727.886,2661379.174,NA,2402224.614,2249019.654,1652192.36,1404600.721,NA,2052285.585,2793935.622,3737594.94,NA,2808249.455,NA,1624882.989,NA,1411887.917,NA,NA,NA,NA,538981.2804,NA,NA,2667022.963,NA,NA,2684475.725,NA,1457086.156,NA,NA,1490013.744,1998240.814,3286670.174,NA,2741066.038,1771578.812,NA,2887012.709,3331227.943,1621368.788,2586123.601,1130394.947,NA,2320360.539,NA,543874.8186,NA,3764011.574,786005.3852,3219868.299,3307314.552,NA,696757.7855,1926080.365,2291424.872,NA,NA,1815612.389,492819.5465,1744626.287,NA,2429173.71,NA,810293.3291,2113416.597,NA,1505491.715,2060171.565,2497929.77,NA,3236445.557,NA,NA,NA,NA,NA,3585225.676,2277234.473,NA,NA,NA,1907502.768
"M585T229_1",584.8578596,228.583,1008103.301,985948.0427,973958.6668,981970.5265,979246.6661,952772.0763,980187.7773,955166.8986,955327.5023,970128.5597,956489.2246,941435.2616,939269.1148,933174.9563,953437.826,910226.5675,914952.4243,939761.0633,920825.7852,932835.3577,930408.6437,925710.3263,923427.7278,919388.2919,933341.5794,2141971.08,NA,1112041.955,NA,NA,NA,NA,1426700.127,1643401.249,1562131.05,NA,1334472.583,NA,675493.042,NA,NA,NA,1398662.851,1829534.366,1623187.144,NA,2070135.411,NA,NA,NA,1896107.885,1467290.894,NA,1493170.258,NA,1472376.721,1248085.845,NA,1531109.317,1630841.238,NA,1849351.882,NA,846257.6838,450694.7717,394027.7064,NA,1931391.943,10544.77672,NA,1437972.014,1378106.814,438751.9114,NA,1599928.539,1257334.974,1267910.975,NA,NA,NA,NA,698757.4908,275360.0798,1048133.943,2237215.158,2086116.899,967096.0778,768663.766,1270431.064,1415972.293,13016.48789,1080981.711,NA,320763.6879,1062486.551,987931.3083,NA,1496404.638,947548.4311,1651294.136,1352137.329,NA,NA,NA,NA,1195414.486,NA,NA,324372.0656,NA,1082185.491,NA,NA,1723005.695,1280239.134,1862354.345,NA,1309635.579,1128395.128,NA,1391034.708,1991459.787,1036396.724,NA,1622434.205,NA,NA,NA,NA,NA,NA,1047907.63,NA,974567.5105,1496368.321,NA,1348856.266,1270295.543,923323.069,787828.4439,NA,1153225.988,1578738.594,2125195.12,NA,1584843.855,NA,911759.8816,NA,790671.2435,NA,NA,NA,NA,302194.39,NA,NA,1506149.943,NA,NA,1522648.508,NA,811917.1766,NA,NA,835001.6333,1119972.362,1860953.73,NA,1535599.24,995403.904,NA,1613949.54,1863790.971,904254.5029,1450509.315,627079.6579,NA,1296407.805,NA,303513.2054,NA,2095221.087,436418.7318,1773481.456,1849521.916,NA,392767.3077,1065390.124,1260663.312,NA,NA,1014226.224,279231.4807,978522.6163,NA,1344280.825,NA,452213.4682,1184223.516,NA,848175.3667,1149019.813,1390718.271,NA,1814691.897,NA,NA,NA,NA,NA,2021792.39,1275126.861,NA,NA,NA,1079248.122
"M585T308",585.2707707,308.096,7618361.06,8013496.31,7631603.455,8034478.922,8075959.116,7943818.795,7989296.213,7856714.463,7714355.704,8042599.136,7091901.293,6622572.744,7301602.695,7220455.699,7317283.564,7100003.77,7765338.343,7657031.35,7914256.978,7503538.869,6934023.825,7676529.021,7400396.58,7675394.626,7691411.77,6620257.476,6241196.416,5488185.007,7483886.347,4918960.964,2958930.686,6627890.56,7400635.808,9061965.82,6360716.468,6485555.038,10495641.38,6499270.884,6202704.42,8103794.671,8070553.558,4205601.048,8692207.512,5978020.794,7439809.105,8074089.627,5480270.805,8804968.715,2354084.619,7029444.159,4445109.734,8902280.063,9126171.864,5681012.032,10091794.31,6588701.57,7642768.658,6725633.368,5903787.696,5546213.197,7480630.444,8195176.447,10103988.5,7757012.864,5206303.224,7215235.677,11906639.77,8877500.813,116842.9122,7824125.567,6051123.363,8157176.392,4791900.017,11792028.7,11882775.32,7554252.911,7182794.305,4684979.368,9508233.928,8474857.851,6588792.53,6920139.988,11711372.88,8300443.107,7227551.009,8404944.374,7699794.547,5179981.913,5885163.324,8149064.97,6281531.929,9349317.425,8856091.017,5510413.522,7925383.749,8074580.097,4917427.228,6129735.998,7052061.037,7588862.605,4352174.138,7012127.688,6015694.246,7492028.251,5623561.907,5180419.363,5007870.153,10734411.24,9105190.544,6246274.868,6746978.202,7551003.135,6301575.905,7275281.073,6176784.116,3435983.206,6173966.088,7565101.547,9988733.499,5242244.989,5190727.578,4360890.913,2941520.224,5374764.629,5961652.647,5087430.346,4584810.195,10712101.68,288257.886,3982735.581,5215460.525,8036672.908,4280425.289,5455586.827,5090289.98,5716431.496,8588237.555,7109173.106,5397737.316,4557094.344,6460649.841,9287730.058,5414092.406,5050189.579,4478621.673,4427607.474,4371418.961,3682065.343,11637277.74,7444485.303,11276726.91,8073631.302,6009333.292,6323021.003,5338908.036,13617326.18,6378832.479,6238012.31,3191186.95,7232532.296,5306370.305,6483161.846,7418973.981,6433933.62,9825737.052,3910717.853,7851283.11,5917351.266,7471786.429,8988495.922,5996081.124,7745380.676,3621193.929,8965076.956,8941444.643,8252835.945,6539126.82,9605032.241,10324770.55,6972292.532,6667127.539,7709718.25,3203155.606,9928730.425,6225945.084,7420605.569,7812943.631,6364768.719,4537867.191,8598036.165,4323895.895,6946255.187,6339273.226,3998088.435,9823354.734,4054740.111,9182733.246,8751040.857,3393759.145,6654318.694,5984559.432,5333801.852,9233370.226,5346285.065,4375848.398,8317571.905,6944860.687,8960261.92,7318418.087,4666786.277,4276377.817,8664754.404,3833014.355,10158323.66,7376469.553,4958296.814,6752002.303
"M585T248",585.2702268,247.827,NA,2587937.321,2590913.472,2578917.149,2550746.883,2600358.346,2532136.981,2633025.798,2546812.371,2481961.172,2553079.984,2449924.23,2610055.48,2482558.383,2248049.992,2434196.523,2113310.048,2203833.536,2240051.589,2199379.846,2201026.857,2205303.38,2255486.05,2173058.209,NA,NA,NA,NA,NA,NA,NA,NA,1482389.914,2348717.429,NA,NA,3145621.869,NA,NA,2488743.845,NA,NA,2177534.56,NA,NA,2266556.562,NA,2628403.469,160627.5368,2144366.44,NA,1949866.145,3133651.073,NA,3719821.917,NA,NA,NA,NA,NA,NA,NA,3371725.224,NA,NA,NA,4702784.516,1538617.225,NA,2557973.561,NA,NA,NA,6112151.794,3597755.971,NA,NA,NA,3906948.861,3353811.377,2266135.107,NA,4718193.936,2630544.95,2133132.65,NA,2527118.271,NA,1619226.448,2660681.347,2089100.841,2824337.831,3477531.854,NA,NA,NA,NA,NA,2214491.796,NA,NA,2636309.907,NA,3194385.003,1904513.854,NA,NA,3997617.199,3979362.872,2309681.371,4347950.72,2915771.258,NA,NA,NA,NA,NA,2194267.404,3915658.853,1760810.407,NA,NA,NA,NA,NA,NA,NA,4666135.075,19118.10932,NA,1560911.173,3095087.033,1538286.096,NA,NA,NA,NA,NA,NA,NA,2614386.363,4359674.359,NA,NA,NA,NA,NA,NA,6016484.441,NA,5378546.381,2818918.846,1983160.796,NA,NA,6834393.651,NA,NA,NA,NA,NA,NA,2259799.926,NA,3765673.445,NA,NA,NA,NA,1944423.849,NA,2546364.97,NA,NA,2749517.763,2075183.186,NA,3397357.491,2929103.138,NA,NA,2795081.973,NA,3423031.723,NA,NA,NA,NA,NA,3456612.35,NA,NA,NA,NA,3512541.607,NA,2277537.959,2719840.01,NA,NA,NA,NA,2862374.295,NA,NA,NA,NA,2913604.647,NA,NA,NA,2676174.024,NA,4220723.364,NA,NA,NA
"M586T308",586.2735144,308.096,2974973.245,3195513.967,2961866.656,3138246.791,3148202.922,3096760.633,3106476.395,3057678.863,2999180.113,3127374.207,2725364.476,2522444.954,2793971.653,2777732.587,2821781.676,2726034.747,3001737.498,2946724.208,3057201.891,2858200.986,2631057.315,2958194.238,2822296.545,2951844.161,2964498.565,2528673.026,2382615.324,2061297.594,2906331.818,1823435.842,1081895.475,2545176.903,2884160.893,3647396.833,2423181.894,2461133.75,4356717.446,2462719.555,2339233.704,3156523.631,3131857.898,1547696.691,3429142.986,2253477.495,2874242.248,3146569.678,2050949.689,3473056.052,863524.8654,2674376.837,1642077.601,3553586.617,3627968.726,2130404.182,4059780.282,2450700.21,2939456.27,2549106.644,2219983.684,2075505.812,2869523.245,3204241.92,4109567.216,3015065.777,1937086.281,2757253.793,5135860.262,3500960.94,41497.08741,3019654.107,2286119.109,3209385.027,1776179.529,5079367.551,5060769.647,2890689.986,2766328.832,1735708.091,3825568.548,3406548.346,2531245.943,2637583.655,4948588.863,3283985.796,2802803.574,3283115.842,2995373.499,1938849.105,2217269.59,3226742.578,2379765.573,3754508.376,3517647.271,2066495.886,3092155.549,3148190.298,1821182.252,2301826.826,2709923.969,2942109.028,1612706.914,2698504.199,2264348.239,2893574.319,2102595.707,1943719.999,1864460.224,4462636.553,3550755.829,2367618.334,2578859.079,2911122.373,2405379.926,2816707.538,2317941.634,1258345.872,2336156.425,2948360.599,4086968.248,1953065.708,1948519.974,1611714.966,1078173.28,2021619.472,2255138.546,1899289.528,1691839.852,4505307.928,103556.8232,1467890.223,1948822.329,3158627.27,1578709.373,2041128.483,1904648.899,2143543.06,3396378.212,2721091.829,2019995.471,1684923.135,2465547.49,3727771.402,2017347.68,1882512.801,1666571.606,1642870.755,1622263.128,1360467.499,4881824.759,2864577.167,4686150.07,3132533.287,2247359.94,2406567.994,1989982.609,5921218.141,2404822.355,2323331.809,1177821.465,2768954.813,1976871.555,2434389.162,2827199.411,2433500.454,3895774.967,1433893.169,3007608.941,2227959.194,2879050.488,3578274.822,2263514.663,2966906.631,1326984.3,3525791.062,3501861.467,3186339.417,2452911.297,3820461.103,4113971.702,2637036.798,2534246.545,2952560.253,1181236.735,3983770.798,2342287.278,2858607.158,2992337.877,2377520.053,1665872.172,3323201.1,1594696.251,2633893.717,2396710.603,1469551.174,3964088.974,1492858.339,3606503.947,3409263.484,1236540.895,2505610.426,2254205.619,1986888.615,3659631.918,2005436.937,1605476.811,3279447.289,2644825.166,3513441.998,2795084.927,1725049.514,1581410.211,3386908.704,1408880.505,4070913.294,2853740.078,1846545.981,2555665.305
