"name","mz","rt","polarity"
"M271T561_POS",271.2054,561.4036,"positive"
"M271T618_POS",271.2329,618.1764,"positive"
"M271T568_POS",271.2414,568.4822,"positive"
"M271T681_POS",271.2629,681.0056,"positive"
"M271T32_POS",271.263,32.17333,"positive"
"M271T860_POS",271.2628,860.1442,"positive"
"M271T625_POS",271.263,625.4452,"positive"
"M272T590_1_POS",271.6312,590.128,"positive"
"M272T576_POS",271.6266,575.8144,"positive"
"M272T581_1_POS",271.658,580.91,"positive"
"M272T429_POS",272.0679,429.2691,"positive"
"M272T278_POS",272.0765,278.3333,"positive"
"M272T472_POS",272.1003,472.4845,"positive"
"M272T423_POS",272.1206,422.9163,"positive"
"M272T590_2_POS",272.1329,589.7615,"positive"
"M272T511_POS",272.1336,511.4483,"positive"
"M272T483_POS",272.1279,483.0595,"positive"
"M272T581_2_POS",272.1593,581.0844,"positive"
"M272T312_POS",272.1683,312.121,"positive"
"M272T180_POS",272.1854,179.662,"positive"
"M272T453_POS",272.1915,453.3778,"positive"
"M272T561_POS",272.2089,560.9905,"positive"
"M272T518_POS",272.2219,517.8207,"positive"
"M272T564_POS",272.2294,564.2422,"positive"
"M272T570_POS",272.2453,569.78,"positive"
"M272T407_POS",272.2582,406.6705,"positive"
"M272T426_POS",272.2581,426.0136,"positive"
"M272T494_2_POS",272.2582,494.4403,"positive"
"M272T680_POS",272.2662,680.4772,"positive"
"M272T625_POS",272.2661,625.4435,"positive"
"M272T473_POS",272.2945,472.6589,"positive"
"M273T576_POS",272.6198,575.6875,"positive"
"M273T581_POS",272.6566,580.9747,"positive"
"M273T604_1_POS",272.6655,603.9663,"positive"
"M273T39_1_POS",272.9515,38.84726,"positive"
"M273T60_POS",272.9516,60.07431,"positive"
"M273T825_POS",273.0123,824.7646,"positive"
"M273T34_POS",273.0479,34.21282,"positive"
"M273T430_POS",273.0715,429.7475,"positive"
"M273T277_POS",273.0844,277.1269,"positive"
"M273T39_2_POS",273.0834,39.00564,"positive"
"M273T423_POS",273.0966,422.6217,"positive"
"M273T488_POS",273.1094,487.8684,"positive"
"M273T442_POS",273.1095,442.2063,"positive"
"M273T396_POS",273.1008,395.759,"positive"
"M273T371_POS",273.1009,370.7683,"positive"
"M273T525_POS",273.1459,525.2103,"positive"
"M273T318_POS",273.167,317.7033,"positive"
"M273T546_POS",273.1588,546.2001,"positive"
"M273T604_2_POS",273.1671,603.7714,"positive"
"M273T437_POS",273.1694,437.2003,"positive"
"M273T552_POS",273.1846,551.9492,"positive"
"M273T573_POS",273.2058,573.2931,"positive"
"M273T503_POS",273.2058,503.1099,"positive"
"M273T518_1_POS",273.2208,518.1265,"positive"
"M273T467_POS",273.2533,467.36,"positive"
"M273T406_POS",273.2615,406.493,"positive"
"M274T585_1_POS",273.6467,585.3507,"positive"
"M274T622_1_POS",273.6649,622.0443,"positive"
"M274T208_POS",274.0384,208.4184,"positive"
"M274T278_POS",274.0682,278.4986,"positive"
"M274T442_POS",274.1127,442.1718,"positive"
"M274T585_2_POS",274.1485,585.4106,"positive"
"M274T318_POS",274.1705,318.0219,"positive"
"M274T371_POS",274.1833,371.396,"positive"
"M274T622_2_POS",274.1667,622.0514,"positive"
"M274T227_POS",274.2011,226.6554,"positive"
"M274T573_POS",274.2092,573.2444,"positive"
"M274T503_POS",274.2093,503.0927,"positive"
"M274T388_POS",274.2738,387.6552,"positive"
"M275T577_POS",274.6348,577.1326,"positive"
"M275T613_1_POS",274.6545,613.0142,"positive"
"M275T650_POS",274.6728,650.1313,"positive"
"M275T567_1_POS",274.6634,566.7561,"positive"
"M275T823_POS",274.9746,823.0475,"positive"
"M275T866_POS",274.9748,865.631,"positive"
"M275T893_POS",274.9748,892.5956,"positive"
"M275T920_POS",274.9748,919.5306,"positive"
"M275T989_POS",274.9749,988.6668,"positive"
"M275T967_POS",274.9749,967.232,"positive"
"M275T1011_POS",274.9749,1011.045,"positive"
"M275T845_POS",274.9747,844.5185,"positive"
"M275T278_POS",275.0236,278.2715,"positive"
"M275T434_POS",275.0321,434.0937,"positive"
"M275T356_POS",275.0484,356.1767,"positive"
"M275T251_POS",275.0483,250.8653,"positive"
"M275T182_POS",275.0728,181.8273,"positive"
"M275T218_POS",275.1055,218.0847,"positive"
"M275T441_POS",275.1251,440.9379,"positive"
"M275T330_POS",275.1165,330.1598,"positive"
"M275T578_POS",275.1359,577.5569,"positive"
"M275T613_2_POS",275.1562,613.2553,"positive"
"M275T243_POS",275.1462,242.8449,"positive"
"M275T474_2_POS",275.1615,473.8907,"positive"
"M275T372_POS",275.1867,371.509,"positive"
"M275T443_POS",275.1751,443.4183,"positive"
"M275T560_POS",275.2001,559.7979,"positive"
"M275T545_POS",275.2214,545.2539,"positive"
"M275T599_POS",275.2578,599.3763,"positive"
"M275T388_3_POS",275.2772,387.5274,"positive"
"M276T566_1_POS",275.6438,566.3817,"positive"
"M276T520_1_POS",275.6442,519.8839,"positive"
"M276T595_POS",275.6332,595.3607,"positive"
"M276T594_POS",275.671,593.6292,"positive"
"M276T609_1_POS",275.6627,609.0592,"positive"
"M276T278_1_POS",276.0543,278.3375,"positive"
"M276T357_POS",276.0516,357.4199,"positive"
"M276T422_POS",276.0935,422.4461,"positive"
"M276T283_POS",276.1262,283.3198,"positive"
"M276T441_POS",276.1286,441.2448,"positive"
"M276T520_2_POS",276.146,520.3973,"positive"
"M276T566_2_POS",276.1273,566.3695,"positive"
"M276T33_POS",276.1436,33.36824,"positive"
"M276T587_POS",276.1725,586.9188,"positive"
"M276T609_2_POS",276.1644,609.3616,"positive"
"M276T518_POS",276.1934,518.0114,"positive"
"M276T401_2_POS",276.199,401.4992,"positive"
"M276T560_POS",276.2035,559.5339,"positive"
"M276T520_3_POS",276.2166,520.0094,"positive"
"M276T545_POS",276.2247,545.2956,"positive"
"M276T387_POS",276.2805,387.3725,"positive"
"M277T588_1_POS",276.6337,587.7608,"positive"
"M277T567_POS",276.623,566.5107,"positive"
"M277T594_1_POS",276.652,594.4299,"positive"
"M277T616_1_POS",276.6702,615.6532,"positive"
"M277T173_POS",277.0052,172.753,"positive"
"M277T192_POS",277.005,191.7318,"positive"
"M277T299_POS",277.038,298.8819,"positive"
"M277T438_POS",277.0715,438.4524,"positive"
"M277T247_POS",277.0862,247.1354,"positive"
"M277T315_POS",277.0956,314.6048,"positive"
"M277T298_POS",277.0956,297.6793,"positive"
"M277T473_POS",277.1044,473.2948,"positive"
"M277T397_POS",277.1044,397.141,"positive"
"M277T487_POS",277.1196,486.6155,"positive"
"M277T424_POS",277.1409,424.454,"positive"
"M277T283_POS",277.1297,283.3647,"positive"
"M277T450_POS",277.1409,449.8323,"positive"
"M277T332_POS",277.1321,331.9767,"positive"
"M277T594_2_POS",277.1537,594.4277,"positive"
"M277T465_POS",277.1408,464.8705,"positive"
"M277T505_POS",277.1796,504.6697,"positive"
"M277T452_POS",277.1795,451.8008,"positive"
"M277T528_2_POS",277.1773,527.6094,"positive"
"M277T616_2_POS",277.1721,615.9288,"positive"
"M277T401_POS",277.2024,401.4901,"positive"
"M277T461_POS",277.201,461.1499,"positive"
"M277T825_POS",277.2134,825.0043,"positive"
"M277T550_POS",277.2161,549.7478,"positive"
"M277T579_POS",277.2157,579.4941,"positive"
"M277T614_POS",277.2137,614.1364,"positive"
"M277T524_POS",277.2154,523.6067,"positive"
"M277T535_POS",277.2372,535.1459,"positive"
"M278T594_2_POS",277.6553,594.4858,"positive"
"M278T553_1_POS",277.6686,553.2418,"positive"
"M278T126_POS",278.0333,126.0651,"positive"
"M278T278_1_POS",278.0325,278.2297,"positive"
"M278T299_POS",278.0414,298.5093,"positive"
"M278T278_2_POS",278.0698,278.0922,"positive"
"M278T397_POS",278.1077,397.1573,"positive"
"M278T644_POS",278.0997,644.3606,"positive"
"M278T473_POS",278.1077,473.3062,"positive"
"M278T283_POS",278.1219,283.3015,"positive"
"M278T424_POS",278.1443,424.449,"positive"
"M278T454_POS",278.1569,453.9849,"positive"
"M278T452_POS",278.1828,451.812,"positive"
"M278T505_POS",278.1829,504.6404,"positive"
"M278T528_POS",278.2089,528.278,"positive"
"M278T621_POS",278.2452,621.4924,"positive"
"M279T562_1_POS",278.639,562.129,"positive"
"M279T594_POS",278.6485,594.413,"positive"
"M279T182_POS",279.0396,181.5597,"positive"
"M279T37_POS",279.0557,37.29655,"positive"
"M279T313_POS",279.0536,313.3608,"positive"
"M279T197_POS",279.0395,196.9383,"positive"
"M279T423_POS",279.0832,422.6031,"positive"
"M279T298_POS",279.0836,298.4394,"positive"
"M279T376_POS",279.075,376.3589,"positive"
"M279T464_POS",279.0933,463.7732,"positive"
"M279T35_POS",279.1007,35.36085,"positive"
"M279T43_POS",279.1334,42.975,"positive"
"M279T563_POS",279.1407,562.6466,"positive"
"M279T247_POS",279.1334,246.5011,"positive"
"M279T666_POS",279.1588,665.8973,"positive"
"M279T483_POS",279.1565,483.0717,"positive"
"M279T538_1_POS",279.1588,538.3927,"positive"
"M279T168_POS",279.1701,168.4413,"positive"
"M279T261_POS",279.1701,260.8216,"positive"
"M279T530_POS",279.1938,530.13,"positive"
"M279T562_2_POS",279.1929,561.5175,"positive"
"M279T452_POS",279.2041,452.379,"positive"
"M279T538_2_POS",279.2312,537.8787,"positive"
"M279T724_POS",279.2316,724.1509,"positive"
"M279T619_POS",279.2321,619.416,"positive"
"M279T566_POS",279.2316,566.4537,"positive"
"M279T587_POS",279.2315,586.7473,"positive"
"M280T573_POS",279.6466,572.7697,"positive"
"M280T600_POS",279.6468,600.2144,"positive"
"M280T182_POS",280.0431,181.8167,"positive"
"M280T156_POS",280.049,156.436,"positive"
"M280T422_POS",280.0661,422.2844,"positive"
"M280T298_POS",280.087,298.4677,"positive"
"M280T423_POS",280.087,422.9085,"positive"
"M280T366_POS",280.0854,365.5018,"positive"
"M280T463_1_POS",280.0966,462.7102,"positive"
"M280T440_POS",280.1305,439.6149,"positive"
"M280T581_POS",280.1485,580.6568,"positive"
"M280T489_1_POS",280.1598,489.2946,"positive"
"M280T169_POS",280.1735,168.5474,"positive"
"M280T539_1_POS",280.1622,538.9113,"positive"
"M280T508_POS",280.1984,508.0409,"positive"
"M280T489_2_POS",280.1882,489.0424,"positive"
"M280T451_POS",280.2076,450.8234,"positive"
"M280T566_1_POS",280.2347,566.3969,"positive"
"M280T612_POS",280.235,612.3096,"positive"
"M280T445_POS",280.2632,444.672,"positive"
"M280T610_POS",280.2633,610.1614,"positive"
"M280T566_2_POS",280.2633,566.231,"positive"
"M281T563_POS",280.6356,562.9913,"positive"
"M281T581_1_POS",280.6502,581.0066,"positive"
"M281T604_1_POS",280.6545,603.5876,"positive"
"M281T173_POS",280.9999,173.0663,"positive"
"M281T345_POS",281.0695,344.8802,"positive"
"M281T270_POS",281.0694,269.6917,"positive"
"M281T182_POS",281.0729,181.738,"positive"
"M281T299_POS",281.0888,299.3554,"positive"
"M281T379_POS",281.0993,378.5298,"positive"
"M281T423_POS",281.0884,422.9219,"positive"
"M281T228_POS",281.1051,228.2843,"positive"
"M281T470_POS",281.1179,469.5396,"positive"
"M281T433_POS",281.138,432.5525,"positive"
"M281T581_2_POS",281.1517,581.2213,"positive"
"M281T604_2_POS",281.1562,603.6097,"positive"
"M281T542_POS",281.1721,541.6812,"positive"
"M281T520_POS",281.1721,520.2018,"positive"
"M281T503_POS",281.1722,503.2555,"positive"
"M281T569_POS",281.2085,568.6426,"positive"
"M281T508_2_POS",281.2016,507.6135,"positive"
"M281T535_POS",281.2261,535.4333,"positive"
"M281T684_POS",281.2472,683.6438,"positive"
"M281T739_POS",281.2472,738.8539,"positive"
"M281T765_POS",281.2472,765.4336,"positive"
"M281T590_POS",281.2472,589.7905,"positive"
"M281T628_POS",281.2473,628.1866,"positive"
"M281T559_2_POS",281.2472,559.0497,"positive"
"M281T610_POS",281.2667,610.1383,"positive"
"M282T581_1_POS",281.6431,580.9529,"positive"
"M282T604_1_POS",281.6582,603.6687,"positive"
"M282T630_1_POS",281.6623,630.0168,"positive"
"M282T344_POS",282.0729,344.0804,"positive"
"M282T191_POS",282.1194,190.629,"positive"
"M282T423_POS",282.1043,422.9072,"positive"
"M282T230_POS",282.1083,230.1049,"positive"
"M282T581_2_POS",282.1447,581.2569,"positive"
"M282T456_POS",282.1375,455.8616,"positive"
"M282T432_1_POS",282.1415,432.2656,"positive"
"M282T604_2_POS",282.1595,603.7579,"positive"
"M282T520_POS",282.1754,520.2028,"positive"
"M282T631_POS",282.164,630.619,"positive"
"M282T485_POS",282.1775,485.377,"positive"
"M282T503_POS",282.1755,503.3256,"positive"
"M282T467_POS",282.2037,466.7694,"positive"
"M282T569_POS",282.212,568.925,"positive"
"M282T590_POS",282.2505,589.8091,"positive"
"M282T628_POS",282.2506,628.084,"positive"
"M282T630_2_POS",282.2789,629.7262,"positive"
"M282T474_POS",282.2789,473.9525,"positive"
"M283T578_1_POS",282.6233,577.8791,"positive"
"M283T604_1_POS",282.6509,603.6685,"positive"
"M283T566_1_POS",282.6518,566.0403,"positive"
"M283T631_POS",282.6656,631.0346,"positive"
"M283T147_POS",283.0074,147.4357,"positive"
"M283T182_1_POS",283.0326,181.8766,"positive"
"M283T348_POS",283.069,347.8023,"positive"
"M283T423_2_POS",283.0849,423.2175,"positive"
"M283T182_2_POS",283.0709,181.9484,"positive"
"M283T173_POS",283.0965,173.4057,"positive"
"M283T644_POS",283.1075,643.7395,"positive"
"M283T572_POS",283.1075,571.6794,"positive"
"M283T84_POS",283.1035,84.09572,"positive"
"M283T231_POS",283.1018,231.0411,"positive"
"M283T375_POS",283.1075,375.4217,"positive"
"M283T253_POS",283.1052,253.3127,"positive"
"M283T395_POS",283.1149,395.2729,"positive"
"M283T531_1_POS",283.1275,531.1493,"positive"
"M283T496_POS",283.1176,496.4514,"positive"
"M283T482_POS",283.1171,481.6863,"positive"
"M283T578_2_POS",283.1249,577.8436,"positive"
"M283T246_POS",283.1286,245.5383,"positive"
"M283T490_POS",283.1538,490.3301,"positive"
"M283T604_2_POS",283.1527,603.9387,"positive"
"M283T531_2_POS",283.1539,530.7838,"positive"
"M283T407_2_POS",283.1725,406.7713,"positive"
"M283T566_2_POS",283.1535,566.1901,"positive"
"M283T222_POS",283.1748,221.7201,"positive"
"M283T520_POS",283.1875,519.8109,"positive"
"M283T467_POS",283.2069,467.0574,"positive"
"M283T577_POS",283.2242,576.5518,"positive"
"M283T547_POS",283.2417,547.2506,"positive"
"M283T565_POS",283.2418,565.0779,"positive"
"M283T646_POS",283.2629,646.324,"positive"
"M283T605_POS",283.263,605.1333,"positive"
"M283T474_POS",283.2822,474.061,"positive"
"M283T588_POS",283.2742,587.9771,"positive"
"M283T630_POS",283.2822,629.7859,"positive"
"M284T589_1_POS",283.6313,589.1496,"positive"
"M284T578_POS",283.6266,577.717,"positive"
"M284T553_1_POS",283.6414,553.2115,"positive"
"M284T614_1_POS",283.6598,613.817,"positive"
"M284T594_1_POS",283.6597,594.1031,"positive"
"M284T123_POS",283.6502,123.257,"positive"
"M284T147_POS",284.0108,147.4374,"positive"
"M284T166_POS",284.0915,165.6344,"positive"
"M284T644_POS",284.1156,643.8217,"positive"
"M284T573_POS",284.1159,572.5618,"positive"
"M284T589_2_POS",284.1329,588.8624,"positive"
"M284T519_POS",284.1282,518.9575,"positive"
"M284T490_POS",284.1571,490.3159,"positive"
"M284T553_2_POS",284.1431,553.364,"positive"
"M284T594_2_POS",284.1614,594.1099,"positive"
"M284T196_POS",284.1853,196.4137,"positive"
"M284T221_POS",284.1783,221.4683,"positive"
"M284T467_POS",284.21,467.0515,"positive"
"M284T504_1_POS",284.1912,503.6148,"positive"
"M284T576_POS",284.2279,575.9063,"positive"
"M284T547_POS",284.2452,547.4904,"positive"
"M284T646_POS",284.2662,646.3787,"positive"
"M284T479_POS",284.2944,479.1565,"positive"
"M284T654_POS",284.2945,654.24,"positive"
"M285T578_POS",284.6198,577.5331,"positive"
"M285T604_POS",284.639,604.3537,"positive"
"M285T594_POS",284.6636,594.4448,"positive"
"M285T147_POS",285.0054,147.4414,"positive"
"M285T33_POS",285.0141,32.97948,"positive"
"M285T182_POS",285.0568,181.574,"positive"
"M285T423_POS",285.0706,422.6122,"positive"
"M285T317_POS",285.0944,317.0806,"positive"
"M285T410_POS",285.1008,410.1936,"positive"
"M285T572_POS",285.1233,572.3005,"positive"
"M285T644_POS",285.1233,643.7656,"positive"
"M285T319_POS",285.1306,318.634,"positive"
"M285T486_1_POS",285.1329,485.998,"positive"
"M285T520_2_POS",285.1315,519.569,"positive"
"M285T296_POS",285.1417,296.3933,"positive"
"M285T490_POS",285.1593,490.2812,"positive"
"M285T429_POS",285.1573,429.1126,"positive"
"M285T595_POS",285.1774,594.7116,"positive"
"M285T379_POS",285.1846,378.8492,"positive"
"M285T438_POS",285.1881,437.6601,"positive"
"M285T618_POS",285.2208,617.9399,"positive"
"M285T564_POS",285.2571,564.1396,"positive"
"M285T589_POS",285.2421,589.1819,"positive"
"M285T605_POS",285.2421,605.3223,"positive"
"M285T654_POS",285.2978,654.2777,"positive"
"M286T594_POS",285.6564,594.4821,"positive"
"M286T147_POS",286.0087,147.3807,"positive"
"M286T182_POS",286.0603,181.8268,"positive"
"M286T423_POS",286.0742,422.6439,"positive"
"M286T401_POS",286.1173,401.1828,"positive"
"M286T644_POS",286.1265,643.7287,"positive"
"M286T572_1_POS",286.1266,572.1787,"positive"
"M286T504_POS",286.1435,503.6243,"positive"
"M286T548_POS",286.1926,547.8529,"positive"
"M286T242_POS",286.201,242.1571,"positive"
"M286T438_POS",286.1914,437.8237,"positive"
"M286T618_POS",286.229,618.1099,"positive"
"M286T556_POS",286.2606,556.0143,"positive"
"M286T588_POS",286.2377,588.2531,"positive"
"M286T449_POS",286.2738,449.02,"positive"
"M286T495_POS",286.3101,494.9927,"positive"
"M287T315_1_POS",287.0799,315.2387,"positive"
"M287T182_2_POS",287.0661,181.7054,"positive"
"M287T167_1_POS",287.1,166.9988,"positive"
"M287T361_POS",287.0887,361.1573,"positive"
"M287T400_POS",287.1251,399.6292,"positive"
"M287T474_POS",287.1251,473.8791,"positive"
"M287T275_POS",287.1164,275.4403,"positive"
"M287T167_2_POS",287.1162,166.947,"positive"
"M287T415_POS",287.1388,414.5385,"positive"
"M287T581_POS",287.1345,581.3424,"positive"
"M287T644_POS",287.1294,643.8853,"positive"
"M287T504_POS",287.1469,503.6442,"positive"
"M287T141_POS",287.1606,141.2317,"positive"
"M287T437_POS",287.1846,436.586,"positive"
"M287T242_POS",287.2044,242.1725,"positive"
"M287T636_POS",287.2003,635.9229,"positive"
"M287T502_POS",287.2208,502.4712,"positive"
"M287T521_POS",287.2214,520.9745,"positive"
"M287T564_POS",287.2215,563.9871,"positive"
"M287T527_POS",287.2367,527.0532,"positive"
"M287T618_POS",287.2368,618.3077,"positive"
"M287T659_POS",287.2367,659.1656,"positive"
"M287T587_POS",287.241,587.3185,"positive"
"M287T555_POS",287.264,554.9506,"positive"
"M288T581_1_POS",287.633,581.2368,"positive"
"M288T562_1_POS",287.6256,562.1259,"positive"
"M288T581_2_POS",287.6711,581.4744,"positive"
"M288T141_1_POS",287.6624,141.3389,"positive"
"M288T621_POS",287.6624,621.0999,"positive"
"M288T37_POS",288.0039,37.20201,"positive"
"M288T278_POS",288.0541,278.354,"positive"
"M288T166_POS",288.1034,165.7354,"positive"
"M288T473_POS",288.1283,473.027,"positive"
"M288T401_POS",288.1286,400.5541,"positive"
"M288T419_POS",288.148,418.5794,"positive"
"M288T604_POS",288.1423,603.7196,"positive"
"M288T503_1_POS",288.1502,503.4535,"positive"
"M288T456_POS",288.1544,455.8592,"positive"
"M288T418_2_POS",288.1589,417.9996,"positive"
"M288T497_POS",288.2036,497.0725,"positive"
"M288T242_POS",288.207,241.8963,"positive"
"M288T546_POS",288.2031,546.3629,"positive"
"M288T295_POS",288.2167,295.0959,"positive"
"M288T503_2_POS",288.2248,503.403,"positive"
"M288T525_POS",288.2527,524.5841,"positive"
"M288T412_POS",288.2894,412.3963,"positive"
"M289T581_1_POS",288.6331,581.2355,"positive"
"M289T581_2_POS",288.6519,581.228,"positive"
"M289T604_1_POS",288.6788,603.7353,"positive"
"M289T823_POS",288.9903,822.9484,"positive"
"M289T278_POS",289.0575,278.403,"positive"
"M289T320_POS",289.0956,319.8765,"positive"
"M289T466_1_POS",289.1044,465.5008,"positive"
"M289T389_POS",289.132,389.1018,"positive"
"M289T442_POS",289.1407,442.1377,"positive"
"M289T581_3_POS",289.1348,581.2633,"positive"
"M289T487_POS",289.1408,486.6207,"positive"
"M289T539_POS",289.1536,539.287,"positive"
"M289T581_4_POS",289.1537,581.2716,"positive"
"M289T550_POS",289.1772,549.6283,"positive"
"M289T499_POS",289.1771,499.3711,"positive"
"M289T604_2_POS",289.1801,603.8387,"positive"
"M289T516_POS",289.1772,516.4512,"positive"
"M289T295_POS",289.2201,295.0807,"positive"
"M289T511_POS",289.216,511.3161,"positive"
"M289T456_POS",289.2485,455.862,"positive"
"M289T604_3_POS",289.2371,604.2414,"positive"
"M289T530_POS",289.2525,530.1463,"positive"
"M289T416_POS",289.2927,415.829,"positive"
"M290T581_1_POS",289.6305,581.2648,"positive"
"M290T604_1_POS",289.6411,603.5869,"positive"
"M290T603_1_POS",289.6599,603.3792,"positive"
"M290T823_POS",289.9936,822.9836,"positive"
"M290T182_POS",290.0776,181.8373,"positive"
"M290T581_3_POS",290.1322,581.3947,"positive"
"M290T487_POS",290.1441,486.6081,"positive"
"M290T363_POS",290.1419,362.7047,"positive"
"M290T604_2_POS",290.1428,603.683,"positive"
"M290T389_POS",290.1353,388.7963,"positive"
"M290T436_POS",290.1441,435.6527,"positive"
"M290T603_2_POS",290.1616,603.4852,"positive"
"M290T539_POS",290.157,539.2408,"positive"
"M290T41_POS",290.1595,40.63128,"positive"
"M290T550_POS",290.1806,549.6551,"positive"
"M290T295_POS",290.2226,295.0249,"positive"
"M290T512_POS",290.2191,512.1022,"positive"
"M290T573_POS",290.2324,572.7365,"positive"
"M290T313_POS",290.2495,312.7306,"positive"
"M290T531_POS",290.2557,530.7375,"positive"
"M290T429_POS",290.2687,429.1093,"positive"
"M291T581_POS",290.6295,581.2404,"positive"
"M291T563_1_POS",290.639,563.3714,"positive"
"M291T630_POS",290.6676,630.414,"positive"
"M291T604_POS",290.663,603.7282,"positive"
"M291T823_POS",290.9945,823.254,"positive"
"M291T182_POS",291.0207,182.3235,"positive"
"M291T442_POS",291.0902,441.5526,"positive"
"M291T39_2_POS",291.0974,39.03965,"positive"
"M291T297_2_POS",291.1113,297.3634,"positive"
"M291T315_POS",291.1114,314.9175,"positive"
"M291T490_POS",291.12,490.3482,"positive"
"M291T363_POS",291.1455,362.6999,"positive"
"M291T563_2_POS",291.1407,563.356,"positive"
"M291T441_POS",291.1458,441.2434,"positive"
"M291T631_POS",291.1693,630.5255,"positive"
"M291T506_POS",291.1952,506.12,"positive"
"M291T542_POS",291.1933,541.5204,"positive"
"M291T577_POS",291.1932,576.9662,"positive"
"M291T560_2_POS",291.2292,560.2847,"positive"
"M291T561_POS",291.2527,561.0882,"positive"
"M291T430_POS",291.2721,429.7526,"positive"
"M292T581_1_POS",291.6467,581.228,"positive"
"M292T563_POS",291.6421,563.1503,"positive"
"M292T603_POS",291.6468,603.2159,"positive"
"M292T631_POS",291.6709,631.1781,"positive"
"M292T594_POS",291.684,594.4599,"positive"
"M292T278_1_POS",292.0486,278.0522,"positive"
"M292T278_2_POS",292.0854,278.1773,"positive"
"M292T297_POS",292.1146,297.0448,"positive"
"M292T490_POS",292.1234,490.0576,"positive"
"M292T644_POS",292.1153,644.0021,"positive"
"M292T441_POS",292.1234,440.6252,"positive"
"M292T581_2_POS",292.1483,581.2409,"positive"
"M292T595_POS",292.1854,594.7065,"positive"
"M292T534_POS",292.1983,533.57,"positive"
"M292T506_POS",292.1985,506.0147,"positive"
"M292T560_POS",292.2327,560.0525,"positive"
"M292T620_POS",292.2609,620.1721,"positive"
"M293T564_POS",292.6355,563.5122,"positive"
"M293T467_POS",292.6348,466.8787,"positive"
"M293T597_1_POS",292.6545,597.4655,"positive"
"M293T581_1_POS",292.6501,581.228,"positive"
"M293T594_POS",292.6652,594.4249,"positive"
"M293T823_POS",292.9833,823.0838,"positive"
"M293T266_POS",293.0551,265.677,"positive"
"M293T397_POS",293.0692,396.8332,"positive"
"M293T329_POS",293.0672,329.4955,"positive"
"M293T34_2_POS",293.0975,34.46104,"positive"
"M293T468_POS",293.1059,467.9864,"positive"
"M293T423_POS",293.0992,422.9034,"positive"
"M293T361_POS",293.0992,360.8439,"positive"
"M293T274_POS",293.1129,273.8423,"positive"
"M293T490_POS",293.1255,490.3334,"positive"
"M293T311_POS",293.1469,311.2336,"positive"
"M293T363_POS",293.1431,363.0117,"positive"
"M293T597_2_POS",293.1562,597.2887,"positive"
"M293T230_POS",293.1907,230.1373,"positive"
"M293T506_POS",293.2014,506.0795,"positive"
"M293T548_2_POS",293.2085,548.4391,"positive"
"M293T566_POS",293.2085,566.3482,"positive"
"M293T590_POS",293.2085,590.0358,"positive"
"M293T646_POS",293.2472,646.1014,"positive"
"M293T680_POS",293.2451,680.4216,"positive"
"M293T660_POS",293.2836,660.491,"positive"
"M294T597_POS",293.6576,597.4886,"positive"
"M294T581_POS",293.643,581.3159,"positive"
"M294T617_1_POS",293.6624,616.6588,"positive"
"M294T230_1_POS",293.6924,230.1069,"positive"
"M294T867_POS",294.0029,866.9008,"positive"
"M294T973_POS",294.003,973.396,"positive"
"M294T1003_POS",294.003,1003.392,"positive"
"M294T917_POS",294.0029,916.7167,"positive"
"M294T157_POS",294.0647,156.6122,"positive"
"M294T423_POS",294.1026,422.9047,"positive"
"M294T34_POS",294.101,34.0718,"positive"
"M294T472_POS",294.1096,472.339,"positive"
"M294T361_POS",294.1026,360.532,"positive"
"M294T491_POS",294.1278,490.5919,"positive"
"M294T582_POS",294.1449,581.5063,"positive"
"M294T617_2_POS",294.1642,616.7614,"positive"
"M294T545_POS",294.1945,545.3354,"positive"
"M294T517_POS",294.2039,517.4623,"positive"
"M294T566_POS",294.2118,566.0573,"positive"
"M294T461_POS",294.2273,461.1495,"positive"
"M294T576_POS",294.2402,576.0411,"positive"
"M294T646_POS",294.2507,646.0065,"positive"
"M295T553_1_POS",294.6438,553.3136,"positive"
"M295T636_POS",294.6702,635.9557,"positive"
"M295T361_POS",294.8609,360.5368,"positive"
"M295T179_POS",295.0155,178.983,"positive"
"M295T298_POS",295.0487,298.3103,"positive"
"M295T423_1_POS",295.0576,422.6056,"positive"
"M295T39_POS",295.0654,38.80639,"positive"
"M295T423_2_POS",295.0784,422.6298,"positive"
"M295T299_POS",295.0785,298.5634,"positive"
"M295T182_POS",295.0885,181.7307,"positive"
"M295T201_POS",295.096,200.9162,"positive"
"M295T644_POS",295.1075,643.7133,"positive"
"M295T34_2_POS",295.102,34.0495,"positive"
"M295T573_1_POS",295.1075,573.0153,"positive"
"M295T424_POS",295.1038,423.5287,"positive"
"M295T490_POS",295.1214,490.0175,"positive"
"M295T77_POS",295.1286,77.42881,"positive"
"M295T56_POS",295.1285,56.20659,"positive"
"M295T436_POS",295.1517,436.3885,"positive"
"M295T637_POS",295.1721,636.5314,"positive"
"M295T553_2_POS",295.1668,552.7173,"positive"
"M295T148_POS",295.1651,147.8878,"positive"
"M295T573_2_POS",295.1879,572.716,"positive"
"M295T518_POS",295.2071,517.7145,"positive"
"M295T546_POS",295.1879,546.318,"positive"
"M295T570_POS",295.2243,570.1821,"positive"
"M295T524_POS",295.2262,523.6276,"positive"
"M295T662_POS",295.2629,662.4994,"positive"
"M296T582_1_POS",295.6591,582.0926,"positive"
"M296T853_POS",295.9562,852.763,"positive"
