"name","mz","rt","polarity","p_value","fc"
"M479T569_POS",479.2963,568.7545,"positive",0.985211460009248,1.01346313715763
"M479T594_POS",479.3324,594.4265,"positive",0.527598371998454,0.922466565484142
"M479T618_POS",479.3132,618.2127,"positive",0.00123736148313244,0.562082587041724
"M480T291_1_POS",479.7348,290.8879,"positive",0.949045251983635,0.969822592950774
"M480T315_POS",480.2127,314.9116,"positive",0.0733601005291347,0.760002518862504
"M480T459_POS",480.2126,458.647,"positive",0.000143115756521937,0.540493477545826
"M480T644_POS",480.2135,643.8627,"positive",0.00342083921903529,0.640492816544338
"M480T616_POS",480.278,615.5978,"positive",0.576005054544815,1.16030011420125
"M480T575_POS",480.2986,574.9525,"positive",0.000615984341718397,0.729745862365742
"M480T596_POS",480.3087,595.9703,"positive",0.595564441961474,0.95881201489047
"M480T609_POS",480.3448,608.8413,"positive",6.42867726913677e-10,0.663821524029234
"M481T516_POS",481.12,515.8423,"positive",0.945555066197043,0.977785277509809
"M481T644_POS",481.2165,644.1144,"positive",0.00403906428823893,0.609090222883945
"M481T307_POS",481.2424,307.1425,"positive",0.501785439543938,0.866630930664734
"M481T571_POS",481.2558,570.8873,"positive",0.899493500107766,1.14330296292383
"M481T328_POS",481.2617,327.9468,"positive",0.943848603667509,0.975579721206097
"M481T261_POS",481.2585,260.8193,"positive",0.351453228027399,1.30051804963855
"M481T436_POS",481.2793,435.9825,"positive",0.51644918424665,0.783491040014272
"M481T617_POS",481.281,616.675,"positive",0.494646162400807,0.854363190310784
"M481T597_POS",481.312,596.7454,"positive",0.452976765000468,0.928670799622382
"M481T575_POS",481.3016,574.7773,"positive",0.00986418762277385,0.701058186211291
"M481T609_POS",481.3483,608.8932,"positive",6.80178682099793e-10,0.608409348012479
"M482T332_POS",481.9184,331.6683,"positive",0.946517375912382,0.980183376962028
"M482T453_POS",482.1919,453.0658,"positive",0.943367717788683,0.979356114008106
"M482T321_POS",482.2382,321.1457,"positive",0.939911324238575,0.975376470730374
"M482T474_1_POS",482.2382,473.5821,"positive",0.675720143407157,0.890351208203017
"M482T328_POS",482.2651,328.0276,"positive",0.932862503191208,0.968294955397077
"M482T666_POS",482.2934,666.0826,"positive",0.061359149566337,1.33259419526711
"M482T574_POS",482.3241,574.2515,"positive",0.000128261935104534,0.857317123657275
"M482T623_POS",482.324,622.6126,"positive",0.805783264903446,1.04686859242372
"M482T597_POS",482.3137,597.1566,"positive",0.587709416696773,0.907042544271148
"M482T615_POS",482.3605,615.1986,"positive",2.03870502462312e-05,0.748506664556028
"M483T666_POS",483.1331,665.8486,"positive",0.811886060791912,1.07770335805871
"M483T489_POS",483.1355,489.0678,"positive",0.831087613427534,1.0556741978984
"M483T573_POS",483.2716,572.6422,"positive",0.628629943300954,0.874241994826796
"M483T328_POS",483.2673,327.944,"positive",0.58657930614797,0.874917860587417
"M483T551_POS",483.2715,550.7962,"positive",0.248566718207165,0.828434756227607
"M483T147_POS",483.2673,146.7936,"positive",0.831734467451925,1.10626086871473
"M483T460_POS",483.2783,459.9027,"positive",0.830367311979266,0.95497775000651
"M483T519_POS",483.2784,518.702,"positive",0.00926667791680276,0.674890620350413
"M483T575_POS",483.3275,574.7289,"positive",4.03627149117471e-05,0.801890869443591
"M483T623_POS",483.3275,622.6892,"positive",0.84098514471065,1.05331768400891
"M483T707_POS",483.3442,706.6796,"positive",0.97553300413935,0.977329766900458
"M483T527_POS",483.3428,526.7338,"positive",0.924572085684917,1.12085602754696
"M483T615_POS",483.364,615.4479,"positive",2.44213648979029e-05,0.700773529032176
"M484T575_1_POS",484.2809,575.0002,"positive",0.748094281691509,0.897631195231559
"M484T466_POS",484.3031,466.431,"positive",0.000313417546776922,0.663166332112864
"M484T505_POS",484.2899,504.9299,"positive",0.0892803390025926,0.738935692937206
"M484T575_2_POS",484.3308,574.8043,"positive",0.00641900306973981,0.792813321774164
"M484T622_POS",484.3301,622.278,"positive",0.756625702822272,1.10226898028213
"M484T707_POS",484.3477,706.6718,"positive",0.862054227487202,0.923107481157319
"M484T616_2_POS",484.3667,615.5723,"positive",6.11082257617431e-05,0.655855412058051
"M484T533_POS",484.3629,532.9477,"positive",0.129051693132992,0.840052086587386
"M485T615_POS",485.1125,614.525,"positive",0.576350691930954,0.911158306086767
"M485T434_POS",485.1481,434.392,"positive",0.792975868583178,0.940474212223191
"M485T519_POS",485.1502,518.6545,"positive",0.407955881666658,1.23945243465772
"M485T466_POS",485.1991,465.811,"positive",0.719236684055709,0.953179332053613
"M485T604_POS",485.2641,603.6819,"positive",0.834010816573372,0.943838606793161
"M485T527_POS",485.2895,526.7538,"positive",0.940908108020881,0.953062913507792
"M485T683_POS",485.2936,683.2366,"positive",0.318540031156283,0.819323437490309
"M485T549_2_POS",485.2874,548.8691,"positive",0.0436349554405095,0.77045325855395
"M485T587_POS",485.2899,587.3085,"positive",0.964364390302756,0.966657145304282
"M485T697_POS",485.3145,696.5659,"positive",0.820774042999269,1.20261771976624
"M485T577_POS",485.3255,577.2779,"positive",0.00103908513419951,0.504476931797157
"M485T742_POS",485.3601,742.42,"positive",0.734444560963132,0.902740242227417
"M486T527_1_POS",485.7913,526.8406,"positive",0.730959184777309,0.830409164340603
"M486T614_POS",486.1131,614.3928,"positive",0.822864406551419,0.931989866793317
"M486T430_POS",486.1725,430.3507,"positive",0.750294681850999,0.869640647514748
"M486T534_POS",486.2523,533.5699,"positive",0.511922718028706,0.882122742773164
"M486T683_POS",486.2971,682.6943,"positive",0.766999413924565,0.927426949231097
"M486T527_2_POS",486.2932,526.7393,"positive",0.981924136278063,1.02273298606273
"M486T610_POS",486.295,609.5948,"positive",0.763948823745762,0.919702820799211
"M486T588_POS",486.2935,587.7482,"positive",0.984652660252756,1.01044968662029
"M486T570_POS",486.3191,569.6168,"positive",0.730855437601685,0.900835182009945
"M486T696_POS",486.3181,696.4807,"positive",0.975319480682295,1.02298468529708
"M486T743_POS",486.3634,742.8631,"positive",0.816151238364296,0.929656781068147
"M487T614_POS",487.1099,614.2293,"positive",0.252880707560298,0.80060761016801
"M487T490_POS",487.167,490.3015,"positive",0.914080524703692,0.965368795351723
"M487T321_POS",487.1936,320.8319,"positive",0.00142340759259414,1.52716563894365
"M487T401_POS",487.1937,400.5639,"positive",0.0201910187895544,0.774937662447154
"M487T574_POS",487.2139,574.1411,"positive",0.0564987390071299,0.799810179441873
"M487T553_2_POS",487.2818,553.3408,"positive",0.533891698186123,0.82082491522435
"M487T611_POS",487.3002,610.6487,"positive",0.531773279170974,1.86277950129516
"M487T587_POS",487.2964,587.0531,"positive",0.424707845346395,0.806276133019174
"M487T653_POS",487.3394,652.5219,"positive",0.353379841452269,0.824230164933232
"M487T641_POS",487.3992,640.5989,"positive",0.270053873110359,0.815889278998821
"M488T553_POS",487.7837,553.2196,"positive",0.728095454286096,0.881065716408252
"M488T53_POS",487.8723,53.24027,"positive",0.735741347839115,1.03800336989234
"M488T38_POS",487.8723,38.02816,"positive",0.880439038281662,0.986955360055725
"M488T77_POS",487.8723,77.42904,"positive",0.397836798787923,0.913984624768358
"M488T321_POS",488.197,320.8396,"positive",0.451608913157123,0.881543735162397
"M488T401_POS",488.197,400.8672,"positive",2.72503481794069e-09,0.525067276833017
"M488T563_POS",488.268,562.7454,"positive",0.555496497949239,0.903729258294671
"M488T542_POS",488.2979,542.2832,"positive",0.808004424443346,1.07048324238821
"M488T527_POS",488.2983,526.7801,"positive",0.924860579303596,1.03306288775004
"M488T634_POS",488.3105,634.1091,"positive",0.811886060791912,0.926705817901602
"M488T652_POS",488.3427,652.4996,"positive",0.0808149846705451,0.75217999785715
"M489T233_POS",488.7641,233.3987,"positive",0.97798860899202,0.982815349036939
"M489T56_POS",488.8799,56.42585,"positive",0.213115265028371,0.871390377123893
"M489T562_1_POS",489.1451,562.3611,"positive",0.0926939162824463,0.822854545114718
"M489T562_2_POS",489.1828,561.6168,"positive",0.000345932535453028,0.67613484618823
"M489T518_POS",489.2457,518.3193,"positive",2.28671435528986e-05,0.649564499160357
"M489T504_POS",489.2457,504.3395,"positive",9.59214729136496e-05,0.633177419341793
"M489T666_POS",489.2522,666.0134,"positive",0.446981422174895,0.824666570152239
"M489T563_POS",489.2709,563.0341,"positive",0.730442752191202,0.919113577530083
"M489T625_POS",489.2728,625.4133,"positive",0.89026335758261,1.03584897849341
"M489T527_POS",489.3017,527.0412,"positive",0.876586858069171,1.06098378581178
"M489T656_POS",489.3096,655.5728,"positive",0.99776772565144,1.00172085857531
"M489T634_POS",489.3144,634.3939,"positive",0.653882022829054,1.08940574638858
"M489T663_POS",489.355,662.7924,"positive",0.0740843195360655,0.751107037867763
"M489T645_POS",489.3553,645.2026,"positive",0.714189897777124,0.918151839799875
"M490T513_POS",489.7943,513.3573,"positive",0.762062189709851,0.896955390457828
"M490T464_POS",490.207,464.2218,"positive",0.510944969243677,0.846396146124688
"M490T518_POS",490.2492,518.0274,"positive",0.00114552621647101,0.657848734717849
"M490T553_POS",490.2902,552.7771,"positive",0.467397278849241,0.935258581928507
"M490T625_POS",490.2767,625.15,"positive",0.783406051638242,1.06726167086007
"M490T514_POS",490.2958,513.5019,"positive",0.42074939257435,0.815327518877429
"M490T527_POS",490.3046,527.0182,"positive",0.886729517668153,1.06593407153659
"M490T528_POS",490.3525,527.6711,"positive",0.563686031802636,0.84358830424191
"M490T627_POS",490.3778,627.1082,"positive",0.99696182288691,1.00183387369686
"M491T513_POS",490.7992,513.487,"positive",0.173999536981476,0.79184203599383
"M491T627_POS",490.8793,627.145,"positive",0.996256185756842,1.0019260445098
"M491T167_POS",491.0795,167.2092,"positive",0.82432855726425,1.06864866153138
"M491T414_POS",491.195,413.6203,"positive",0.911588293021768,1.02800189547396
"M491T464_POS",491.2102,464.0319,"positive",0.863709305796741,0.95458950143759
"M491T578_POS",491.2679,577.872,"positive",0.591947544102506,1.17250933224633
"M491T553_POS",491.2938,553.3073,"positive",0.543906257636205,0.921053868474573
"M491T677_POS",491.3706,676.8062,"positive",0.226664773248792,0.857740677003276
"M491T648_POS",491.3727,647.934,"positive",0.742598260715772,0.929381318920396
"M492T565_POS",491.7974,565.2807,"positive",0.655294163770881,0.863290177185228
"M492T460_1_POS",491.7919,459.9031,"positive",0.826294748046097,1.05336905801699
"M492T467_POS",492.2124,467.0506,"positive",0.243981722106572,0.835370408803317
"M492T644_POS",492.2129,644.2357,"positive",0.00183591886654062,0.702063451155169
"M492T573_POS",492.2129,572.7339,"positive",0.0016709961459817,0.628789254865296
"M492T513_POS",492.2718,513.0446,"positive",0.777404618933965,0.901350264458288
"M492T577_POS",492.2716,577.3013,"positive",0.959554373348562,0.978455823669726
"M492T460_2_POS",492.2934,459.9026,"positive",0.704481482319376,1.07861005681916
"M492T553_POS",492.2952,553.417,"positive",0.815711082985761,0.944199912301112
"M492T401_POS",492.3164,401.1981,"positive",0.612133096788236,1.08912723830221
"M492T638_POS",492.345,638.3041,"positive",0.903493649115354,1.03884868239114
"M492T677_POS",492.374,676.8841,"positive",0.23527303858301,0.823496785271731
"M493T586_1_POS",492.7784,586.3951,"positive",0.0169192856110196,0.733361498484915
"M493T513_1_POS",492.7737,513.3503,"positive",0.520016117445296,0.823009534133961
"M493T415_POS",493.2108,415.4654,"positive",6.17998768872954e-11,2.03611298074638
"M493T644_POS",493.217,643.913,"positive",0.00403906428823893,0.704997777221872
"M493T447_POS",493.2104,447.4051,"positive",0.831087613427534,1.06799565257957
"M493T507_2_POS",493.2466,506.911,"positive",0.988678261625766,1.00711287328882
"M493T513_2_POS",493.2774,513.368,"positive",0.851736886901985,0.939163777924014
"M493T586_2_POS",493.2802,585.9423,"positive",0.635837815166171,0.885654196085033
"M493T631_POS",493.329,630.899,"positive",0.0140936575221964,0.62286131851929
"M493T578_POS",493.3134,578.1698,"positive",0.92645503090708,0.922322667383102
"M493T651_POS",493.3499,650.9008,"positive",0.906422132265055,0.946964797875965
"M493T677_POS",493.3754,677.2439,"positive",0.344108129080053,0.807535115540372
"M494T436_POS",494.1921,435.9556,"positive",0.0683678426110828,0.683414593429866
"M494T328_1_POS",494.1919,327.9567,"positive",0.0526238936266885,0.701540511211809
"M494T523_POS",494.192,522.7865,"positive",0.00100001922225944,0.557956178683064
"M494T415_POS",494.2141,415.4663,"positive",2.97059111751366e-10,2.08869317717633
"M494T644_POS",494.2287,643.8206,"positive",0.00253488688455723,0.695314092418927
"M494T456_POS",494.2284,456.1796,"positive",0.00265996564147476,0.653866122158726
"M494T573_POS",494.2289,572.8823,"positive",0.000178912771407648,0.604682949812574
"M494T459_POS",494.2689,459.2803,"positive",0.975297014282196,0.98918338053353
"M494T562_POS",494.286,561.8239,"positive",0.898374940902028,0.959558270269845
"M494T588_POS",494.29,587.8562,"positive",0.998990529505625,1.00152483603138
"M494T467_POS",494.3006,467.3573,"positive",0.96361125493819,1.0137134287716
"M494T524_POS",494.3006,524.0224,"positive",0.199186101609369,0.777628440720485
"M494T566_POS",494.3241,565.9653,"positive",0.00184108935111384,0.873849382121976
"M494T631_POS",494.332,630.657,"positive",8.43008605646041e-05,0.520373346204944
"M494T651_POS",494.3536,651.3206,"positive",0.451479656256133,0.815989725840669
"M494T622_POS",494.3605,621.782,"positive",0.000676442158596994,0.63213453717305
"M495T460_1_POS",494.7711,459.9032,"positive",0.990174671913065,1.00508396917937
"M495T588_POS",494.7914,587.6503,"positive",0.658204478470806,1.18208478852252
"M495T467_POS",494.8023,467.0597,"positive",0.76509529681145,0.939131621927108
"M495T559_POS",495.1398,558.7134,"positive",0.882198737013333,0.958617507940667
"M495T513_POS",495.1895,512.7866,"positive",0.450192185958389,1.18608176386652
"M495T486_POS",495.2265,485.7576,"positive",0.194491091633334,0.863330841933621
"M495T449_POS",495.2315,449.0667,"positive",0.255433212247144,0.806486888013638
"M495T644_POS",495.2319,643.824,"positive",0.00289941777287103,0.654329320291803
"M495T329_POS",495.2409,328.8746,"positive",0.790534413489537,1.14634883542001
"M495T575_POS",495.2321,575.4254,"positive",0.0384784440738759,0.701874807399282
"M495T460_2_POS",495.2724,459.9008,"positive",0.811587474951687,0.947301105886502
"M495T552_POS",495.2562,552.244,"positive",0.934185080771494,1.03088989402399
"M495T587_POS",495.2929,587.3311,"positive",0.976000967956911,0.985797660476198
"M495T542_POS",495.2954,541.9695,"positive",0.000905780715509315,0.406723765102286
"M495T562_POS",495.2893,561.8452,"positive",0.779132782631825,0.856093161159933
"M495T689_POS",495.2998,688.5745,"positive",0.537228106009013,1.18707406075023
"M495T574_POS",495.3081,574.4058,"positive",0.0665654740800192,0.646796341516522
"M495T566_POS",495.3274,566.0233,"positive",0.00466205306346038,0.829878830002626
"M495T622_POS",495.3641,621.7362,"positive",0.926466850544039,1.04768181438232
"M495T695_POS",495.4044,694.8562,"positive",0.375687401573008,0.860485991161848
"M496T407_POS",496.1637,407.4025,"positive",0.0149762674024019,0.677623681919846
"M496T644_1_POS",496.2078,644.2416,"positive",0.00700690524945347,0.670523675044467
"M496T436_POS",496.2078,435.6414,"positive",0.0243565308819557,0.622474802773208
"M496T503_POS",496.2076,503.0861,"positive",0.0872852907894224,0.815805744044041
"M496T574_1_POS",496.2076,573.5755,"positive",0.00805499728410966,0.657029097226865
"M496T644_2_POS",496.2346,644.2668,"positive",0.00848328054819758,0.644631791411962
"M496T547_POS",496.2989,547.1348,"positive",0.00180629203439634,0.396582743440973
"M496T574_2_POS",496.3105,574.121,"positive",0.0206445893996638,0.541511823750359
"M496T594_POS",496.3397,593.79,"positive",0.000839136888388195,0.962947929758239
"M496T566_POS",496.3289,566.0981,"positive",0.0315741512542477,0.769110567370172
"M496T629_POS",496.3399,628.7107,"positive",0.789509805871559,0.955838389891462
"M496T632_POS",496.3759,632.2365,"positive",0.022118555930286,0.725195372518972
"M497T824_POS",496.9561,823.57,"positive",0.926062269889383,1.02550202144111
"M497T348_POS",497.1416,348.4243,"positive",0.424707845346395,1.28549121534023
"M497T576_POS",497.1973,575.8056,"positive",0.000956768660565767,0.735365726415931
"M497T549_POS",497.2057,548.9963,"positive",0.167765863023458,0.65851916626571
"M497T645_POS",497.2111,644.5305,"positive",0.00561676923240105,0.629172420302744
"M497T565_POS",497.2186,565.321,"positive",0.956601228587579,1.12137288527454
"M497T380_POS",497.2379,380.3081,"positive",0.959324253610774,1.0223591058358
"M497T278_POS",497.2393,278.3441,"positive",0.583864075811623,1.2650906112778
"M497T575_POS",497.2667,575.1901,"positive",0.0418794077189643,0.637188677667317
"M497T239_POS",497.2974,238.8602,"positive",0.907654171226971,1.07320509027494
"M497T566_POS",497.3311,566.1727,"positive",0.00545979773451323,0.671351731113711
"M497T594_POS",497.3429,593.7977,"positive",0.000948179928205731,0.951826274779741
"M497T690_POS",497.3599,690.4985,"positive",0.153563968877943,0.72910264531278
"M498T575_1_POS",497.7683,574.8488,"positive",0.0501465769774201,0.689328712714538
"M498T575_2_POS",498.2017,575.1021,"positive",0.745234261667241,2.41752163479625
"M498T227_POS",498.2325,226.9911,"positive",0.449469399486918,1.32865632975382
"M498T557_POS",498.2589,556.6432,"positive",0.113121905732158,0.781597785371477
"M498T589_POS",498.2563,588.5316,"positive",0.300987633341104,1.10383703069006
"M498T616_POS",498.2885,615.9882,"positive",0.0632262470336356,1.36872810426789
"M498T519_POS",498.321,519.0463,"positive",0.990336626419702,0.990378030687497
"M498T594_POS",498.3456,593.8003,"positive",0.000558076546124099,0.9182315917382
"M498T615_POS",498.3768,615.3276,"positive",0.850519291533149,1.05932288430693
"M499T227_POS",498.734,226.7126,"positive",0.532312965071963,1.28701949775605
"M499T554_POS",498.7748,554.4125,"positive",0.763969868956123,1.0650612364897
"M499T563_POS",499.1671,562.5826,"positive",0.000289794592137683,0.693071698575911
"M499T557_POS",499.2626,557.0803,"positive",0.158365852415459,0.817155134791512
"M499T575_POS",499.2822,574.8628,"positive",0.212459026612429,0.763634159161914
"M499T616_POS",499.2912,615.8899,"positive",0.368596561051457,0.828104563697101
"M499T602_POS",499.3083,601.8964,"positive",0.649528267264348,1.28401478658636
"M499T594_POS",499.348,594.095,"positive",0.00233858550278984,0.878593883839488
"M499T420_POS",499.3503,419.5029,"positive",3.86029341383168e-16,0.514756587368766
"M500T575_1_POS",499.7834,574.9476,"positive",0.407189649879783,0.861047752004269
"M500T559_POS",500.1706,558.8148,"positive",0.0357001415543725,0.740906130524087
"M500T644_POS",500.1791,644.4469,"positive",0.119529118092225,0.803614375603087
"M500T461_POS",500.1789,460.5555,"positive",0.0160003357404554,0.64221703317421
"M500T525_POS",500.1791,525.4616,"positive",0.0314908269481408,0.678532368054052
"M500T573_POS",500.1795,573.0065,"positive",0.00935405682395727,0.668685431959154
"M500T575_2_POS",500.2748,575.0414,"positive",0.000618868391582002,0.806994527510907
"M500T182_POS",500.2672,182.3116,"positive",0.285307507212267,1.32197365694285
"M500T558_POS",500.2771,557.7966,"positive",0.162304472290754,0.841104546122535
"M500T669_POS",500.304,668.6101,"positive",0.0140368422578597,1.53194815885311
"M500T631_POS",500.3194,631.0501,"positive",0.695528629799037,1.08583658370956
"M500T549_POS",500.337,549.0542,"positive",0.363002093562942,0.856369804458008
"M500T594_POS",500.3505,594.4396,"positive",0.00446880986751811,0.84007414657671
"M501T200_2_POS",500.9297,200.3723,"positive",0.286979132682242,1.3643565797675
"M501T526_POS",501.1824,525.5762,"positive",0.0356075444672141,0.650159942583036
"M501T645_POS",501.1824,644.5048,"positive",0.117996182351361,0.793393158593649
"M501T459_POS",501.2128,459.2809,"positive",0.0124166823162551,0.6433455265531
"M501T640_POS",501.2197,639.8992,"positive",0.728348600967623,0.883444389511606
"M501T575_POS",501.2784,575.0958,"positive",0.0200475832705815,0.769618787260667
"M501T558_POS",501.2805,557.8923,"positive",0.348690455128637,0.869216140757535
"M501T613_POS",501.2887,612.7366,"positive",0.0670057662488556,0.809402356374071
"M501T670_POS",501.3073,669.6889,"positive",0.559286992602525,1.12530210431024
"M501T653_2_POS",501.3934,653.324,"positive",0.364053606488962,0.870729993922564
"M502T554_POS",501.7831,554.2887,"positive",0.000597279501132805,1.89187997687377
"M502T597_POS",502.29,597.2044,"positive",0.133800226190648,0.901873505012727
"M502T576_POS",502.2929,575.8741,"positive",7.71051413541026e-09,0.839291193482443
"M502T533_POS",502.3134,532.6117,"positive",0.947226891728757,0.973816640128509
"M502T609_POS",502.3268,608.8596,"positive",3.94896667960654e-10,0.635200261673823
"M502T581_POS",502.328,581.2508,"positive",0.00117372086063094,0.757360284264963
"M502T599_POS",502.3737,599.0242,"positive",0.981030998903189,1.01530961730112
"M502T653_POS",502.397,653.3278,"positive",0.248566718207165,0.83553167703904
"M503T554_POS",502.7864,554.3959,"positive",0.284660112247656,1.21949263820004
"M503T824_POS",502.9729,823.8597,"positive",0.882183879939631,1.02643554929394
"M503T423_POS",503.1756,422.5446,"positive",0.419303860684387,1.38572703275332
"M503T565_POS",503.1984,564.8197,"positive",0.000649152244370237,0.720110705682172
"M503T467_POS",503.225,467.0504,"positive",2.2916131361672e-10,2.00821025486485
"M503T507_POS",503.2534,507.2596,"positive",0.73094605854753,0.918270563262071
"M503T436_POS",503.2613,436.2508,"positive",0.438205013539873,0.764049674863964
"M503T597_POS",503.2939,597.4474,"positive",0.463575911211015,0.912975388043684
"M503T576_POS",503.2962,575.9059,"positive",8.64686812587526e-10,0.771491397635204
"M503T347_POS",503.3061,346.5594,"positive",0.931650808579601,1.02880155363197
"M503T441_POS",503.306,440.9426,"positive",0.411455157476054,0.715296067628826
"M503T620_POS",503.2895,619.6522,"positive",0.0946096131596929,0.759187617579708
"M503T696_POS",503.2872,696.4291,"positive",0.882345672209947,0.954146330597523
"M503T610_POS",503.331,609.6227,"positive",1.43643369618423e-05,0.703620953681352
"M503T587_POS",503.3191,587.1634,"positive",0.638563779741505,0.948354969488536
"M503T673_POS",503.4095,673.021,"positive",0.0740940871065235,0.812110187961669
"M504T563_POS",503.7976,563.0709,"positive",0.994549289921949,1.00271345645231
"M504T423_POS",504.178,422.5805,"positive",0.820260364623106,1.07880514329618
"M504T562_POS",504.2019,562.1379,"positive",0.000106500723608294,0.655298803214192
"M504T467_POS",504.2282,467.3646,"positive",0.103652216250524,1.26583419977761
"M504T527_POS",504.2631,526.8644,"positive",0.905400300859841,1.04489178037065
"M504T575_POS",504.3061,574.8806,"positive",3.9398477007978e-05,0.823162470042394
"M504T591_POS",504.3082,590.5197,"positive",0.00211098883546185,0.797805845715718
"M504T441_POS",504.3094,440.9353,"positive",0.300460912973942,0.701178660741567
"M504T622_POS",504.306,622.3038,"positive",0.972919845579403,0.990600098220292
"M504T347_POS",504.3094,346.5588,"positive",0.980186889408098,0.988306887994627
"M504T615_POS",504.3425,614.9594,"positive",5.11292915583748e-05,0.741401129780067
"M505T584_POS",504.7775,584.2366,"positive",0.00357042459586049,0.593820321263745
"M505T33_POS",505.0423,32.81517,"positive",0.747901334489999,1.09319760479527
"M505T461_POS",505.2043,460.8401,"positive",0.971682145453573,0.98653886578339
"M505T605_POS",505.2142,605.1519,"positive",0.0357117670392052,0.773368724193722
"M505T480_POS",505.241,480.4422,"positive",0.249560396426557,1.18123291580758
"M505T561_POS",505.247,560.9991,"positive",0.00647958106941103,0.784956013028824
"M505T429_POS",505.2408,428.7437,"positive",0.0707722438586587,0.780625746514866
"M505T527_POS",505.2663,526.8326,"positive",0.885574480556433,1.066792714163
"M505T569_POS",505.2773,568.5596,"positive",0.212539629671057,0.73454307101703
"M505T144_POS",505.2769,144.4433,"positive",0.584980830951313,1.68028455225209
"M505T467_POS",505.2916,467.061,"positive",0.0642657276499119,0.827334418394993
"M505T575_POS",505.3097,575.1533,"positive",3.31569719071357e-05,0.77070024080473
"M505T622_POS",505.3096,622.3123,"positive",0.590592685618609,0.926596082908297
"M505T590_POS",505.3121,590.1102,"positive",0.0118554122362931,0.82476072756837
"M505T519_POS",505.3344,519.192,"positive",0.897432610237222,1.22074022404071
"M505T616_POS",505.3485,615.8411,"positive",0.156515150900609,0.801275177769554
"M506T563_POS",506.2408,562.8484,"positive",0.925475456929701,0.968014017866941
"M506T553_POS",506.2643,553.4816,"positive",0.980481667689267,0.988878786571967
"M506T527_POS",506.2697,526.9353,"positive",0.96361125493819,1.02612035878283
"M506T569_POS",506.2806,568.6202,"positive",0.614147165892063,0.834593220785868
"M506T587_POS",506.2897,587.1833,"positive",0.5151499941519,0.814669294877925
"M506T575_POS",506.3118,574.9147,"positive",0.00116038226207463,0.736948254518207
"M506T610_POS",506.3238,609.8629,"positive",0.448628572966782,0.855602113631494
"M506T428_POS",506.3323,428.4948,"positive",0.919726964842745,0.978180023310529
"M506T617_POS",506.3613,617.0158,"positive",0.000131994746711058,0.731709188492377
"M506T631_POS",506.3598,630.9987,"positive",0.72577205947775,0.927059829015742
"M507T587_1_POS",506.7919,587.0371,"positive",0.464688577475355,0.853756535093955
"M507T521_POS",507.2263,520.6195,"positive",0.0260553984161234,0.548041536396646
"M507T563_POS",507.2442,562.5844,"positive",0.820001428680534,1.07009074780034
"M507T542_POS",507.2628,541.6693,"positive",0.546163984197185,0.740744239990078
"M507T587_2_POS",507.2715,587.4811,"positive",0.551307319857164,1.49202871289581
"M507T596_POS",507.2973,596.3248,"positive",0.286979132682242,0.829289436968171
"M507T569_POS",507.2831,569.4772,"positive",0.667576655880336,0.879295944839611
"M507T595_POS",507.3244,594.7319,"positive",0.745820833044756,0.95840441713731
"M507T677_POS",507.3351,677.16,"positive",0.346716416119699,0.836853360815466
"M507T625_POS",507.4074,625.1421,"positive",0.465760577666556,1.1949628913142
"M508T597_POS",507.7998,596.8477,"positive",0.24393022728307,0.811826026174068
"M508T594_POS",507.8247,594.4207,"positive",0.0081025498041972,0.824873111898724
"M508T625_1_POS",507.9087,625.1386,"positive",0.548693009524872,1.17484882389548
"M508T645_POS",508.2078,644.5882,"positive",0.0178856554643889,0.630763624577287
"M508T522_POS",508.2078,522.4962,"positive",0.000770100230739897,0.586868863643311
"M508T562_POS",508.2362,562.4724,"positive",0.95575142273767,1.02297783007898
"M508T527_POS",508.2563,527.0119,"positive",0.973578385653363,0.980542360192942
"M508T542_POS",508.2663,541.9517,"positive",0.731491843104271,0.842912358056266
"M508T578_POS",508.2818,578.1277,"positive",0.959295150917523,0.963813805151242
"M508T595_POS",508.3119,594.7649,"positive",0.175275978492388,0.832076592100701
"M508T585_POS",508.3397,585.4508,"positive",2.15206273999649e-07,0.731383513727624
"M508T623_POS",508.3761,622.6264,"positive",1.3349943577801e-05,0.725661564249442
"M508T642_POS",508.3762,641.9149,"positive",0.00580804409670806,0.740225039119974
"M508T625_2_POS",508.408,625.1575,"positive",0.496158260882343,1.21320913845356
"M509T594_POS",508.825,594.4236,"positive",0.427318259905406,0.912908367843256
"M509T625_1_POS",508.9093,625.1384,"positive",0.599822894949264,1.16017632602655
"M509T344_POS",509.1628,344.3925,"positive",0.646929953381054,0.907318786156148
"M509T643_POS",509.2215,643.4579,"positive",0.996929438627842,0.997954130056173
"M509T576_POS",509.2665,576.1098,"positive",0.0158041700209716,0.636148035877732
"M509T585_POS",509.3434,585.3355,"positive",9.64429580766765e-08,0.689927607958643
"M509T601_POS",509.3349,601.4795,"positive",0.0381029123047887,0.801350107466228
"M509T623_POS",509.3796,622.6699,"positive",1.26130824580453e-05,0.676606600995105
"M509T641_POS",509.3813,640.7646,"positive",0.0273295298518598,0.770466634803196
"M510T575_1_POS",509.7678,575.3403,"positive",0.00793374514653509,0.64876319062882
"M510T574_POS",510.2233,574.4321,"positive",0.0395156183242426,0.776386997473375
"M510T644_POS",510.2234,644.0579,"positive",0.00835956798119595,0.703541794345578
"M510T498_POS",510.2234,498.4247,"positive",0.0291128743507483,0.791153184235936
"M510T527_POS",510.2801,527.0328,"positive",0.880813012383208,1.05406349944435
